"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"39105","생활서비스시설_공원_0407","ZON216","생활서비스시설_공원"," "," ","마을마당(장위2동감나무쉼터)"," ","",""
"39106","생활서비스시설_공원_0409","ZON216","생활서비스시설_공원"," "," ","기타공원(장위3동가로변쉼터)"," ","",""
"39107","생활서비스시설_공원_0410","ZON216","생활서비스시설_공원"," "," ","기타공원(성북2동가로쉼터)"," ","",""
"39108","생활서비스시설_공원_0412","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나라)"," ","",""
"39109","생활서비스시설_공원_0413","ZON216","생활서비스시설_공원"," "," ","어린이공원(종암)"," ","",""
"39110","생활서비스시설_공원_0415","ZON216","생활서비스시설_공원"," "," ","어린이공원(길음뉴타운제1호)"," ","",""
"39111","생활서비스시설_공원_0417","ZON216","생활서비스시설_공원"," "," ","근린공원(모랫말)"," ","",""
"39112","생활서비스시설_공원_0418","ZON216","생활서비스시설_공원"," "," ","기타공원(삼선2동 가로쉼터)"," ","",""
"39113","생활서비스시설_공원_0419","ZON216","생활서비스시설_공원"," "," ","기타공원(길음3동 가로쉼터)"," ","",""
"39114","생활서비스시설_공원_0421","ZON216","생활서비스시설_공원"," "," ","기타공원(월곡2동쉼터)"," ","",""
"39115","생활서비스시설_공원_0422","ZON216","생활서비스시설_공원"," "," ","어린이공원(밤골)"," ","",""
"39116","생활서비스시설_공원_0424","ZON216","생활서비스시설_공원"," "," ","어린이공원(동방)"," ","",""
"39117","생활서비스시설_공원_0425","ZON216","생활서비스시설_공원"," "," ","기타공원(정릉2동가로쉼터)"," ","",""
"39118","생활서비스시설_공원_0427","ZON216","생활서비스시설_공원"," "," ","마을마당(종암2동녹지쉼터)"," ","",""
"38453","생활서비스시설_공원_0213","ZON216","생활서비스시설_공원"," "," ","마을마당(응봉)"," ","",""
"38454","생활서비스시설_공원_0215","ZON216","생활서비스시설_공원"," "," ","마을마당(옥수2)"," ","",""
"38455","생활서비스시설_공원_0216","ZON216","생활서비스시설_공원"," "," ","마을마당(행당1-1)"," ","",""
"38456","생활서비스시설_공원_0219","ZON216","생활서비스시설_공원"," "," ","어린이공원(성삼)"," ","",""
"38457","생활서비스시설_공원_0220","ZON216","생활서비스시설_공원"," "," ","마을마당(금호3가)"," ","",""
"38458","생활서비스시설_공원_0222","ZON216","생활서비스시설_공원"," "," ","어린이공원(응봉개나리)"," ","",""
"38459","생활서비스시설_공원_0223","ZON216","생활서비스시설_공원"," "," ","소공원(왕십리문화공원)"," ","",""
"38460","생활서비스시설_공원_0227","ZON216","생활서비스시설_공원"," "," ","어린이공원(두문포)"," ","",""
"38461","생활서비스시설_공원_0132","ZON216","생활서비스시설_공원"," "," ","근린공원(덕수)"," ","",""
"38462","생활서비스시설_공원_0294","ZON216","생활서비스시설_공원"," "," ","마을마당(문화의거리)"," ","",""
"38463","생활서비스시설_공원_0300","ZON216","생활서비스시설_공원"," "," ","어린이공원(이슬)"," ","",""
"38464","생활서비스시설_공원_0302","ZON216","생활서비스시설_공원"," "," ","어린이공원(쉼터)"," ","",""
"38465","생활서비스시설_공원_0304","ZON216","생활서비스시설_공원"," "," ","어린이공원(장일)"," ","",""
"38466","생활서비스시설_공원_0306","ZON216","생활서비스시설_공원"," "," ","어린이공원(미나리)"," ","",""
"38467","생활서비스시설_공원_0307","ZON216","생활서비스시설_공원"," "," ","근린공원(장평)"," ","",""
"38468","생활서비스시설_공원_0308","ZON216","생활서비스시설_공원"," "," ","마을마당(전농동부군당)"," ","",""
"38469","생활서비스시설_공원_0310","ZON216","생활서비스시설_공원"," "," ","어린이공원(천장)"," ","",""
"38470","생활서비스시설_공원_0311","ZON216","생활서비스시설_공원"," "," ","마을마당(전농동)"," ","",""
"38471","생활서비스시설_공원_0313","ZON216","생활서비스시설_공원"," "," ","어린이공원(늘푸른)"," ","",""
"38472","생활서비스시설_공원_0314","ZON216","생활서비스시설_공원"," "," ","마을마당(새싹)"," ","",""
"38473","생활서비스시설_공원_0318","ZON216","생활서비스시설_공원"," "," ","마을마당(청량리1동)"," ","",""
"38474","생활서비스시설_공원_0319","ZON216","생활서비스시설_공원"," "," ","마을마당(답십리5동)"," ","",""
"38475","생활서비스시설_공원_0107","ZON216","생활서비스시설_공원"," "," ","도시자연공원((북악산)<시공원>)"," ","",""
"38476","생활서비스시설_공원_0111","ZON216","생활서비스시설_공원"," "," ","근린공원(서소문)"," ","",""
"38477","생활서비스시설_공원_0350","ZON216","생활서비스시설_공원"," "," ","마을마당(용마산역)"," ","",""
"38478","생활서비스시설_공원_0351","ZON216","생활서비스시설_공원"," "," ","마을마당(망우)"," ","",""
"38479","생활서비스시설_공원_0352","ZON216","생활서비스시설_공원"," "," ","어린이공원(겸재)"," ","",""
"38480","생활서비스시설_공원_0353","ZON216","생활서비스시설_공원"," "," ","어린이공원(오거리)"," ","",""
"38481","생활서비스시설_공원_0354","ZON216","생활서비스시설_공원"," "," ","기타(면목5동 체육공원)"," ","",""
"38482","생활서비스시설_공원_0355","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구7)"," ","",""
"38483","생활서비스시설_공원_0356","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"38484","생활서비스시설_공원_0285","ZON216","생활서비스시설_공원"," "," ","마을마당(군자동제2)"," ","",""
"38485","생활서비스시설_공원_0288","ZON216","생활서비스시설_공원"," "," ","어린이공원(자양)"," ","",""
"38452","생활서비스시설_공원_0212","ZON216","생활서비스시설_공원"," "," ","어린이공원(사근)"," ","",""
"39895","생활서비스시설_공원_1306","ZON216","생활서비스시설_공원"," "," ","마을마당(신길3동)"," ","",""
"39896","생활서비스시설_공원_1309","ZON216","생활서비스시설_공원"," "," ","마을마당(가칭)당산2공원)"," ","",""
"39897","생활서비스시설_공원_1312","ZON216","생활서비스시설_공원"," "," ","어린이공원(중앙)"," ","",""
"39898","생활서비스시설_공원_1315","ZON216","생활서비스시설_공원"," "," ","근린공원(양화폭포)"," ","",""
"39899","생활서비스시설_공원_1316","ZON216","생활서비스시설_공원"," "," ","근린공원(메낙골)"," ","",""
"39900","생활서비스시설_공원_1320","ZON216","생활서비스시설_공원"," "," ","마을마당(양지)"," ","",""
"39901","생활서비스시설_공원_1324","ZON216","생활서비스시설_공원"," "," ","기타공원(사당동휴게쉼터1)"," ","",""
"39902","생활서비스시설_공원_1329","ZON216","생활서비스시설_공원"," "," ","어린이공원(반달)"," ","",""
"39903","생활서비스시설_공원_1333","ZON216","생활서비스시설_공원"," "," ","마을마당(사당)"," ","",""
"39904","생활서비스시설_공원_1335","ZON216","생활서비스시설_공원"," "," ","근린공원(동작주차)"," ","",""
"39905","생활서비스시설_공원_1339","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈동산)"," ","",""
"39906","생활서비스시설_공원_1341","ZON216","생활서비스시설_공원"," "," ","근린공원(3.1)"," ","",""
"39907","생활서비스시설_공원_1345","ZON216","생활서비스시설_공원"," "," ","어린이공원(은하수)"," ","",""
"39908","생활서비스시설_공원_1347","ZON216","생활서비스시설_공원"," "," ","어린이공원(본동)"," ","",""
"39909","생활서비스시설_공원_1352","ZON216","생활서비스시설_공원"," "," ","근린공원(까치산<시공원>)"," ","",""
"39910","생활서비스시설_공원_1355","ZON216","생활서비스시설_공원"," "," ","근린공원(용봉정)"," ","",""
"39911","생활서비스시설_공원_1356","ZON216","생활서비스시설_공원"," "," ","묘지공원(사육신<시공원>)"," ","",""
"39912","생활서비스시설_공원_1403","ZON216","생활서비스시설_공원"," "," ","어린이공원(새숲)"," ","",""
"39913","생활서비스시설_공원_1404","ZON216","생활서비스시설_공원"," "," ","어린이공원(봉천)"," ","",""
"39914","생활서비스시설_공원_1221","ZON216","생활서비스시설_공원"," "," ","마을마당(구로1동1)"," ","",""
"40277","생활서비스시설_공원_1884","ZON216","생활서비스시설_공원"," "," ","근린공원(간데메)"," ","",""
"40278","생활서비스시설_공원_1886","ZON216","생활서비스시설_공원"," "," ","근린공원(나들이공원)"," ","",""
"40279","생활서비스시설_공원_1801","ZON216","생활서비스시설_공원"," "," ","어린이공원(희망)"," ","",""
"40280","생활서비스시설_공원_1806","ZON216","생활서비스시설_공원"," "," ","어린이공원(화랑)"," ","",""
"40281","생활서비스시설_공원_1809","ZON216","생활서비스시설_공원"," "," ","근린공원(두레)"," ","",""
"40282","생활서비스시설_공원_1813","ZON216","생활서비스시설_공원"," "," ","마을마당(둔촌동)"," ","",""
"40283","생활서비스시설_공원_1815","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나래)"," ","",""
"40284","생활서비스시설_공원_1817","ZON216","생활서비스시설_공원"," "," ","어린이공원(게내)"," ","",""
"40285","생활서비스시설_공원_1818","ZON216","생활서비스시설_공원"," "," ","근린공원(명일<시공원>)"," ","",""
"40286","생활서비스시설_공원_1819","ZON216","생활서비스시설_공원"," "," ","도시자연공원(일자산<시공원>)"," ","",""
"40270","생활서비스시설_공원_1871","ZON216","생활서비스시설_공원"," "," ","도시자연공원((일자산)<길동생태공원>)"," ","",""
"40271","생활서비스시설_공원_1873","ZON216","생활서비스시설_공원"," "," ","근린공원(천호)"," ","",""
"40272","생활서비스시설_공원_1874","ZON216","생활서비스시설_공원"," "," ","근린공원(시민의숲)"," ","",""
"40273","생활서비스시설_공원_1876","ZON216","생활서비스시설_공원"," "," ","근린공원(서울숲(뚝섬))"," ","",""
"40274","생활서비스시설_공원_1880","ZON216","생활서비스시설_공원"," "," ","근린공원(훈련원)"," ","",""
"40275","생활서비스시설_공원_1881","ZON216","생활서비스시설_공원"," "," ","도시자연공원(남산)"," ","",""
"40276","생활서비스시설_공원_1882","ZON216","생활서비스시설_공원"," "," ","근린공원(낙산)"," ","",""
"40287","생활서비스시설_공원_1861","ZON216","생활서비스시설_공원"," "," ","강변공원(뚝섬지구)"," ","",""
"39119","생활서비스시설_공원_0429","ZON216","생활서비스시설_공원"," "," ","기타공원(돈암1동가로쉼터(동사무소옆))"," ","",""
"39120","생활서비스시설_공원_0430","ZON216","생활서비스시설_공원"," "," ","기타공원(정릉1동가로쉼터)"," ","",""
"39121","생활서비스시설_공원_0431","ZON216","생활서비스시설_공원"," "," ","도시자연공원((북한산)<시공원>)"," ","",""
"39122","생활서비스시설_공원_0433","ZON216","생활서비스시설_공원"," "," ","마을마당(장위3동)"," ","",""
"39123","생활서비스시설_공원_0434","ZON216","생활서비스시설_공원"," "," ","어린이공원(햇살)"," ","",""
"39124","생활서비스시설_공원_0436","ZON216","생활서비스시설_공원"," "," ","마을마당(정릉천변)"," ","",""
"39125","생활서비스시설_공원_0438","ZON216","생활서비스시설_공원"," "," ","마을마당(장위1동)"," ","",""
"39126","생활서비스시설_공원_0440","ZON216","생활서비스시설_공원"," "," ","기타공원(우정의공원)"," ","",""
"39127","생활서비스시설_공원_0443","ZON216","생활서비스시설_공원"," "," ","기타공원(성북동정자쉼터)"," ","",""
"39128","생활서비스시설_공원_0444","ZON216","생활서비스시설_공원"," "," ","기타공원(장위3동청소년수련관옆가로쉼터)"," ","",""
"39129","생활서비스시설_공원_0445","ZON216","생활서비스시설_공원"," "," ","어린이공원(길음뉴타운제2호)"," ","",""
"39130","생활서비스시설_공원_0446","ZON216","생활서비스시설_공원"," "," ","도시자연공원(북악산<시공원>)"," ","",""
"39131","생활서비스시설_공원_0448","ZON216","생활서비스시설_공원"," "," ","기타공원(아리랑길테마공원)"," ","",""
"39132","생활서비스시설_공원_0449","ZON216","생활서비스시설_공원"," "," ","기타공원(길음1동쉼터)"," ","",""
"39133","생활서비스시설_공원_0451","ZON216","생활서비스시설_공원"," "," ","기타공원(삼선2동동사무소앞쉼터)"," ","",""
"39134","생활서비스시설_공원_0452","ZON216","생활서비스시설_공원"," "," ","기타공원(성북1동혜화문주변쉼터)"," ","",""
"39135","생활서비스시설_공원_0454","ZON216","생활서비스시설_공원"," "," ","마을마당(장위2동아울쉼터)"," ","",""
"39136","생활서비스시설_공원_0455","ZON216","생활서비스시설_공원"," "," ","어린이공원(문바위)"," ","",""
"39137","생활서비스시설_공원_0457","ZON216","생활서비스시설_공원"," "," ","기타공원(월곡1동쉼터)"," ","",""
"39138","생활서비스시설_공원_0458","ZON216","생활서비스시설_공원"," "," ","기타공원(월곡2동가로쉼터(1))"," ","",""
"39139","생활서비스시설_공원_0459","ZON216","생활서비스시설_공원"," "," ","어린이공원(범바위)"," ","",""
"39140","생활서비스시설_공원_0460","ZON216","생활서비스시설_공원"," "," ","기타공원(길음3동쉼터)"," ","",""
"39141","생활서비스시설_공원_0462","ZON216","생활서비스시설_공원"," "," ","기타공원(정릉2동고가아래쉼터)"," ","",""
"39142","생활서비스시설_공원_0463","ZON216","생활서비스시설_공원"," "," ","기타공원(정릉2동고가아래쉼터)"," ","",""
"39143","생활서비스시설_공원_0465","ZON216","생활서비스시설_공원"," "," ","어린이공원(새소리)"," ","",""
"39144","생활서비스시설_공원_0466","ZON216","생활서비스시설_공원"," "," ","기타공원(정릉2동고가아래쉼터)"," ","",""
"39145","생활서비스시설_공원_0469","ZON216","생활서비스시설_공원"," "," ","기타공원(동선2동가로쉼터)"," ","",""
"39146","생활서비스시설_공원_0471","ZON216","생활서비스시설_공원"," "," ","기타공원(아리랑쉼터)"," ","",""
"39147","생활서비스시설_공원_0472","ZON216","생활서비스시설_공원"," "," ","기타공원(장위3동파출소옆쉼터)"," ","",""
"39148","생활서비스시설_공원_0473","ZON216","생활서비스시설_공원"," "," ","기타공원(안암동쉼터)"," ","",""
"39149","생활서비스시설_공원_0474","ZON216","생활서비스시설_공원"," "," ","마을마당(정릉4동)"," ","",""
"39150","생활서비스시설_공원_0475","ZON216","생활서비스시설_공원"," "," ","기타공원(상월곡동가로쉼터)"," ","",""
"39151","생활서비스시설_공원_0476","ZON216","생활서비스시설_공원"," "," ","기타공원(석관2동돌곳이쉼터)"," ","",""
"39152","생활서비스시설_공원_0477","ZON216","생활서비스시설_공원"," "," ","어린이공원(향기)"," ","",""
"39153","생활서비스시설_공원_0479","ZON216","생활서비스시설_공원"," "," ","기타공원(삼선2동쉼터)"," ","",""
"39154","생활서비스시설_공원_0480","ZON216","생활서비스시설_공원"," "," ","기타공원(정릉3동쉼터)"," ","",""
"39155","생활서비스시설_공원_0483","ZON216","생활서비스시설_공원"," "," ","강변공원(중랑천)"," ","",""
"39156","생활서비스시설_공원_0485","ZON216","생활서비스시설_공원"," "," ","어린이공원(하늘)"," ","",""
"39157","생활서비스시설_공원_0487","ZON216","생활서비스시설_공원"," "," ","어린이공원(운산)"," ","",""
"38486","생활서비스시설_공원_0290","ZON216","생활서비스시설_공원"," "," ","마을마당(신설동)"," ","",""
"38487","생활서비스시설_공원_0292","ZON216","생활서비스시설_공원"," "," ","어린이공원(용두희망)"," ","",""
"38488","생활서비스시설_공원_0357","ZON216","생활서비스시설_공원"," "," ","기타(망우체육공원)"," ","",""
"38489","생활서비스시설_공원_0358","ZON216","생활서비스시설_공원"," "," ","마을마당(옹기터)"," ","",""
"38490","생활서비스시설_공원_0359","ZON216","생활서비스시설_공원"," "," ","어린이공원(소망)"," ","",""
"38491","생활서비스시설_공원_0360","ZON216","생활서비스시설_공원"," "," ","어린이공원(남촌)"," ","",""
"38492","생활서비스시설_공원_0361","ZON216","생활서비스시설_공원"," "," ","마을마당(해오름)"," ","",""
"38493","생활서비스시설_공원_0362","ZON216","생활서비스시설_공원"," "," ","마을마당(동원)"," ","",""
"38494","생활서비스시설_공원_0363","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구4)"," ","",""
"38495","생활서비스시설_공원_0364","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구6)"," ","",""
"38496","생활서비스시설_공원_0365","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구2)"," ","",""
"38497","생활서비스시설_공원_0366","ZON216","생활서비스시설_공원"," "," ","기타(면목2동 체육공원)"," ","",""
"38498","생활서비스시설_공원_0368","ZON216","생활서비스시설_공원"," "," ","마을마당(봉화산역 마을마당)"," ","",""
"38499","생활서비스시설_공원_0369","ZON216","생활서비스시설_공원"," "," ","어린이공원(상리)"," ","",""
"38500","생활서비스시설_공원_0371","ZON216","생활서비스시설_공원"," "," ","어린이공원(등나무)"," ","",""
"38501","생활서비스시설_공원_0372","ZON216","생활서비스시설_공원"," "," ","마을마당(정자목마을마당)"," ","",""
"38502","생활서비스시설_공원_0374","ZON216","생활서비스시설_공원"," "," ","어린이공원(배꽃마을마당)"," ","",""
"38503","생활서비스시설_공원_0375","ZON216","생활서비스시설_공원"," "," ","마을마당(안골)"," ","",""
"38504","생활서비스시설_공원_0377","ZON216","생활서비스시설_공원"," "," ","기타(먹골역 분수공원)"," ","",""
"38505","생활서비스시설_공원_0379","ZON216","생활서비스시설_공원"," "," ","기타(중화2동 체육공원)"," ","",""
"38506","생활서비스시설_공원_0380","ZON216","생활서비스시설_공원"," "," ","어린이공원(봉화)"," ","",""
"38507","생활서비스시설_공원_0381","ZON216","생활서비스시설_공원"," "," ","마을마당(용마)"," ","",""
"38508","생활서비스시설_공원_0398","ZON216","생활서비스시설_공원"," "," ","마을마당(양지)"," ","",""
"38509","생활서비스시설_공원_0399","ZON216","생활서비스시설_공원"," "," ","기타(한신분수공원)"," ","",""
"38510","생활서비스시설_공원_0301","ZON216","생활서비스시설_공원"," "," ","어린이공원(선농단)"," ","",""
"38511","생활서비스시설_공원_0303","ZON216","생활서비스시설_공원"," "," ","어린이공원(우산각)"," ","",""
"38512","생활서비스시설_공원_0305","ZON216","생활서비스시설_공원"," "," ","마을마당(답십리3동)"," ","",""
"38513","생활서비스시설_공원_0309","ZON216","생활서비스시설_공원"," "," ","어린이공원(독구말)"," ","",""
"38514","생활서비스시설_공원_0312","ZON216","생활서비스시설_공원"," "," ","어린이공원(마로니에)"," ","",""
"38515","생활서비스시설_공원_0383","ZON216","생활서비스시설_공원"," "," ","마을마당(봉현)"," ","",""
"38516","생활서비스시설_공원_0386","ZON216","생활서비스시설_공원"," "," ","마을마당(봉화마을마당)"," ","",""
"38517","생활서비스시설_공원_0387","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구3)"," ","",""
"38518","생활서비스시설_공원_0388","ZON216","생활서비스시설_공원"," "," ","어린이공원(중화리)"," ","",""
"38519","생활서비스시설_공원_0389","ZON216","생활서비스시설_공원"," "," ","어린이공원(햇님)"," ","",""
"38520","생활서비스시설_공원_0390","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛별)"," ","",""
"38521","생활서비스시설_공원_0392","ZON216","생활서비스시설_공원"," "," ","어린이공원(세화)"," ","",""
"38522","생활서비스시설_공원_0393","ZON216","생활서비스시설_공원"," "," ","어린이공원(초롱)"," ","",""
"39915","생활서비스시설_공원_1224","ZON216","생활서비스시설_공원"," "," ","마을마당(오류2동2)"," ","",""
"39916","생활서비스시설_공원_1225","ZON216","생활서비스시설_공원"," "," ","마을마당(가리봉2동)"," ","",""
"39917","생활서비스시설_공원_1226","ZON216","생활서비스시설_공원"," "," ","어린이공원(애경)"," ","",""
"39918","생활서비스시설_공원_1227","ZON216","생활서비스시설_공원"," "," ","어린이공원(파랑새)"," ","",""
"39919","생활서비스시설_공원_1229","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"39920","생활서비스시설_공원_1230","ZON216","생활서비스시설_공원"," "," ","어린이공원(남서울)"," ","",""
"39921","생활서비스시설_공원_1232","ZON216","생활서비스시설_공원"," "," ","어린이공원(은행)"," ","",""
"39922","생활서비스시설_공원_1233","ZON216","생활서비스시설_공원"," "," ","근린공원(독산)"," ","",""
"39923","생활서비스시설_공원_1234","ZON216","생활서비스시설_공원"," "," ","어린이공원(두산)"," ","",""
"39924","생활서비스시설_공원_1236","ZON216","생활서비스시설_공원"," "," ","광장(삼성체육공원(시흥4동다목적광장))"," ","",""
"39925","생활서비스시설_공원_1238","ZON216","생활서비스시설_공원"," "," ","어린이공원(별장길)"," ","",""
"39926","생활서비스시설_공원_1239","ZON216","생활서비스시설_공원"," "," ","어린이공원(무지개)"," ","",""
"39927","생활서비스시설_공원_1240","ZON216","생활서비스시설_공원"," "," ","마을마당(말뫼)"," ","",""
"39928","생활서비스시설_공원_1242","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"39929","생활서비스시설_공원_1244","ZON216","생활서비스시설_공원"," "," ","어린이공원(신흥)"," ","",""
"39930","생활서비스시설_공원_1245","ZON216","생활서비스시설_공원"," "," ","어린이공원(쌈지)"," ","",""
"39931","생활서비스시설_공원_1247","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"39932","생활서비스시설_공원_1248","ZON216","생활서비스시설_공원"," "," ","어린이공원(느티나무)"," ","",""
"39933","생활서비스시설_공원_1249","ZON216","생활서비스시설_공원"," "," ","어린이공원(구룡)"," ","",""
"39934","생활서비스시설_공원_1251","ZON216","생활서비스시설_공원"," "," ","어린이공원(소망)"," ","",""
"39935","생활서비스시설_공원_1252","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"39936","생활서비스시설_공원_1254","ZON216","생활서비스시설_공원"," "," ","어린이공원(반수)"," ","",""
"39937","생활서비스시설_공원_1185","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉2동)"," ","",""
"39938","생활서비스시설_공원_1187","ZON216","생활서비스시설_공원"," "," ","어린이공원(가린열)"," ","",""
"39939","생활서비스시설_공원_1188","ZON216","생활서비스시설_공원"," "," ","어린이공원(도레미)"," ","",""
"39940","생활서비스시설_공원_1189","ZON216","생활서비스시설_공원"," "," ","마을마당(구로5동)"," ","",""
"39941","생활서비스시설_공원_1190","ZON216","생활서비스시설_공원"," "," ","마을마당(구로2동3)"," ","",""
"39942","생활서비스시설_공원_1192","ZON216","생활서비스시설_공원"," "," ","마을마당(고척1동1)"," ","",""
"39943","생활서비스시설_공원_1194","ZON216","생활서비스시설_공원"," "," ","마을마당(고척1동3)"," ","",""
"39944","생활서비스시설_공원_1196","ZON216","생활서비스시설_공원"," "," ","마을마당(구로1동3)"," ","",""
"39945","생활서비스시설_공원_1197","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉3동)"," ","",""
"39946","생활서비스시설_공원_1198","ZON216","생활서비스시설_공원"," "," ","마을마당(오류2동1)"," ","",""
"39947","생활서비스시설_공원_1200","ZON216","생활서비스시설_공원"," "," ","어린이공원(신도림동)"," ","",""
"39948","생활서비스시설_공원_1101","ZON216","생활서비스시설_공원"," "," ","어린이공원(이수)"," ","",""
"39949","생활서비스시설_공원_1103","ZON216","생활서비스시설_공원"," "," ","어린이공원(코끼리)"," ","",""
"39950","생활서비스시설_공원_1106","ZON216","생활서비스시설_공원"," "," ","어린이공원(백석)"," ","",""
"39951","생활서비스시설_공원_1110","ZON216","생활서비스시설_공원"," "," ","어린이공원(바탕골)"," ","",""
"39952","생활서비스시설_공원_1114","ZON216","생활서비스시설_공원"," "," ","어린이공원(두레)"," ","",""
"39953","생활서비스시설_공원_1117","ZON216","생활서비스시설_공원"," "," ","어린이공원(더부리)"," ","",""
"39954","생활서비스시설_공원_1120","ZON216","생활서비스시설_공원"," "," ","어린이공원(화곡1주구1)"," ","",""
"39955","생활서비스시설_공원_1123","ZON216","생활서비스시설_공원"," "," ","근린공원(꿩고개<시공원>)"," ","",""
"39158","생활서비스시설_공원_0488","ZON216","생활서비스시설_공원"," "," ","마을마당(불당골)"," ","",""
"39159","생활서비스시설_공원_0489","ZON216","생활서비스시설_공원"," "," ","어린이공원(흰구름)"," ","",""
"39160","생활서비스시설_공원_0491","ZON216","생활서비스시설_공원"," "," ","어린이공원(벽오산)"," ","",""
"39161","생활서비스시설_공원_0492","ZON216","생활서비스시설_공원"," "," ","마을마당(우이동길)"," ","",""
"39162","생활서비스시설_공원_0494","ZON216","생활서비스시설_공원"," "," ","어린이공원(송월)"," ","",""
"39163","생활서비스시설_공원_0495","ZON216","생활서비스시설_공원"," "," ","마을마당(꿈동산)"," ","",""
"39164","생활서비스시설_공원_0497","ZON216","생활서비스시설_공원"," "," ","어린이공원(벌리)"," ","",""
"39165","생활서비스시설_공원_0499","ZON216","생활서비스시설_공원"," "," ","어린이공원(오현)"," ","",""
"39166","생활서비스시설_공원_0401","ZON216","생활서비스시설_공원"," "," ","어린이공원(안골)"," ","",""
"39167","생활서비스시설_공원_0404","ZON216","생활서비스시설_공원"," "," ","어린이공원(배밭골)"," ","",""
"39168","생활서비스시설_공원_0408","ZON216","생활서비스시설_공원"," "," ","기타공원(장위2동녹지쉼터)"," ","",""
"39169","생활서비스시설_공원_0411","ZON216","생활서비스시설_공원"," "," ","기타공원(성북동쉼터)"," ","",""
"39170","생활서비스시설_공원_0414","ZON216","생활서비스시설_공원"," "," ","어린이공원(길음뉴타운제4호)"," ","",""
"39171","생활서비스시설_공원_0416","ZON216","생활서비스시설_공원"," "," ","마을마당(종암2동마을마당)"," ","",""
"39172","생활서비스시설_공원_0420","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌뫼)"," ","",""
"39173","생활서비스시설_공원_0423","ZON216","생활서비스시설_공원"," "," ","기타공원(동소문동가로휴식공간)"," ","",""
"39174","생활서비스시설_공원_0426","ZON216","생활서비스시설_공원"," "," ","기타공원(정릉1동쉼터)"," ","",""
"39175","생활서비스시설_공원_0428","ZON216","생활서비스시설_공원"," "," ","기타공원(종암2동가로쉼터)"," ","",""
"39176","생활서비스시설_공원_0432","ZON216","생활서비스시설_공원"," "," ","마을마당(정릉3동)"," ","",""
"39177","생활서비스시설_공원_0435","ZON216","생활서비스시설_공원"," "," ","기타공원(종암1동가로쉼터)"," ","",""
"39178","생활서비스시설_공원_0670","ZON216","생활서비스시설_공원"," "," ","어린이공원(반디)"," ","",""
"39179","생활서비스시설_공원_0671","ZON216","생활서비스시설_공원"," "," ","근린공원(충숙)"," ","",""
"39180","생활서비스시설_공원_0676","ZON216","생활서비스시설_공원"," "," ","마을마당(중계1동소공원)"," ","",""
"39181","생활서비스시설_공원_0680","ZON216","생활서비스시설_공원"," "," ","어린이공원(두루미)"," ","",""
"39182","생활서비스시설_공원_0684","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"39183","생활서비스시설_공원_0688","ZON216","생활서비스시설_공원"," "," ","근린공원(가재울)"," ","",""
"39184","생활서비스시설_공원_0691","ZON216","생활서비스시설_공원"," "," ","어린이공원(중현)"," ","",""
"39185","생활서비스시설_공원_0694","ZON216","생활서비스시설_공원"," "," ","근린공원(한내)"," ","",""
"39186","생활서비스시설_공원_0698","ZON216","생활서비스시설_공원"," "," ","어린이공원(나래)"," ","",""
"39187","생활서비스시설_공원_0700","ZON216","생활서비스시설_공원"," "," ","마을마당(쌈지마당)"," ","",""
"39188","생활서비스시설_공원_0703","ZON216","생활서비스시설_공원"," "," ","도시자연공원(불암산<시공원>)"," ","",""
"39189","생활서비스시설_공원_0704","ZON216","생활서비스시설_공원"," "," ","근린공원(마들)"," ","",""
"38523","생활서비스시설_공원_0395","ZON216","생활서비스시설_공원"," "," ","어린이공원(한신)"," ","",""
"38524","생활서비스시설_공원_0396","ZON216","생활서비스시설_공원"," "," ","어린이공원(햇살)"," ","",""
"38525","생활서비스시설_공원_0315","ZON216","생활서비스시설_공원"," "," ","어린이공원(활터)"," ","",""
"38526","생활서비스시설_공원_0316","ZON216","생활서비스시설_공원"," "," ","근린공원(답십리<시공원>)"," ","",""
"38527","생활서비스시설_공원_0317","ZON216","생활서비스시설_공원"," "," ","근린공원((청량)<시공원>)"," ","",""
"38528","생활서비스시설_공원_0321","ZON216","생활서비스시설_공원"," "," ","근린공원(배봉산<시공원>)"," ","",""
