title,link,date,word
"""이스방 왜 저러는지"" 하재숙, 반려견과 뛰어노는 '이준행♥'과 알콩달콩 신혼",http://sports.chosun.com/news/ntype.htm?id=202008180100145540009665&servicedate=20200817,2020.08.17.,"['이스방', '왜', '저러는지', '하재숙', '반려견과', '뛰어노는', '이준행', '과', '알콩달콩', '신혼']"
"부산경상대, BSKS반려견유치원 정교사 채용 면접 실시",http://www.busan.com/view/busan/view.php?code=2020040110512796187,2020.04.01.,"['부산경상대', 'BSKS반려견유치원', '정교사', '채용', '면접', '실시']"
수원 광교호수공원에 조성된 '반려견 놀이터',https://n.news.naver.com/mnews/article/001/0007264159?sid=102,2014.11.24.,"['수원', '광교호수공원에', '조성된', '반려견', '놀이터']"
광주시 오포읍에 '멍멍이 놀이터' 생긴다,http://www.kyeongin.com/main/view.php?key=20200408010002016,2020.04.08.,"['광주시', '오포읍에', '멍멍이', '놀이터', '생긴다']"
올봄엔 반려견에게 남이섬 꽃길 선물하세요,http://www.fnnews.com/news/202003291043251688,2020.03.30.,"['올봄엔', '반려견에게', '남이섬', '꽃길', '선물하세요']"
"[영상구성] 마음껏 놀자, 반려견 놀이터 개장",http://www.yonhapnewstv.co.kr/MYH20160423013700038/?did=1825m,2016.04.23.,"['영상구성', '마음껏', '놀자', '반려견', '놀이터', '개장']"
박원순 서울시장 ˝서울시 반려견 놀이터，5개 보다 더 늘릴 것˝,http://www.dailyvet.co.kr/news/interview/59195,2016.04.23.,"['박원순', '서울시장', '서울시', '반려견', '놀이터', '개', '보다', '더', '늘릴', '것']"
`보라매공원 반려견 놀이터` 개장，서울시 3번째 반려견 놀이터,http://www.dailyvet.co.kr/news/animalwelfare/59188,2016.04.23.,"['보라매공원', '반려견', '놀이터', '개장', '서울시', '번째', '반려견', '놀이터']"
영남권 최대 반려동물 놀이터 '창원 펫-빌리지 놀이터' 27일 개장,https://www.olchiolchi.com/?p=36351,2020.06.12.,"['영남권', '최대', '반려동물', '놀이터', '창원', '펫', '빌리지', '놀이터', '일', '개장']"
<서울소식> 반려견 놀이터 재개장,https://n.news.naver.com/mnews/article/001/0006781710?sid=102,2014.02.28.,"['서울소식', '반려견', '놀이터', '재개장']"
반려견 데리고 5성급 호텔 카페로… 함께 식사하고 ‘멍푸치노’ 한잔,https://www.chosun.com/economy/market_trend/2022/06/20/ZOXSIJF5URDRZKMZVW7HULH7KA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,,"['반려견', '데리고', '성급', '호텔', '카페로', '함께', '식사하고', '멍푸치노', '한잔']"
"서울 어린이대공원, '반려견 놀이터 개장'",http://www.newsis.com/pict_detail/view.html?pict_id=NISI20130731_0008489131,2022.06.20.,"['서울', '어린이대공원', '반려견', '놀이터', '개장']"
가족과 함께하는 2022제천한방바이오박람회,https://www.inews365.com/news/article.html?no=733930,2013.07.31.,"['가족과', '함께하는', '제천한방바이오박람회']"
반려견도 뛰노는 ‘시민공원 풍경’ 보인다,http://www.busan.com/view/busan/view.php?code=2019112121152425752,2022.10.05.,"['반려견도', '뛰노는', '시민공원', '풍경', '보인다']"
반려동물가구 천만 시대 속 '도그 포비아' 사회…어쩌다 반려견은 공포 대상이...,http://www.ntoday.co.kr/news/articleView.html?idxno=70820,2019.11.21.,"['반려동물가구', '천만', '시대', '속', '도그', '포비아', '사회', '어쩌다', '반려견은', '공포', '대상이']"
[화천]반려견도 함께 즐기는 화천산천어축제,http://www.kwnews.co.kr/view.asp?aid=219122300066&s=501,2020.02.13.,"['화천', '반려견도', '함께', '즐기는', '화천산천어축제']"
"부산경상대·연제구, 부산시 반려동물 놀이터 운영 업무협약 체결",http://www.busan.com/view/busan/view.php?code=2020032610511411961,2019.12.24.,"['부산경상대', '연제구', '부산시', '반려동물', '놀이터', '운영', '업무협약', '체결']"
'반려견 놀이터 개장',http://www.newsis.com/pict_detail/view.html?pict_id=NISI20130731_0008489110,2013.07.31.,"['반려견', '놀이터', '개장']"
가족과 함께하는 2022제천한방바이오박람회,https://www.inews365.com/news/article.html?no=733930,2022.10.05.,"['가족과', '함께하는', '제천한방바이오박람회']"
반려견도 뛰노는 ‘시민공원 풍경’ 보인다,http://www.busan.com/view/busan/view.php?code=2019112121152425752,2019.11.21.,"['반려견도', '뛰노는', '시민공원', '풍경', '보인다']"
반려동물가구 천만 시대 속 '도그 포비아' 사회…어쩌다 반려견은 공포 대상이...,http://www.ntoday.co.kr/news/articleView.html?idxno=70820,2020.02.13.,"['반려동물가구', '천만', '시대', '속', '도그', '포비아', '사회', '어쩌다', '반려견은', '공포', '대상이']"
[화천]반려견도 함께 즐기는 화천산천어축제,http://www.kwnews.co.kr/view.asp?aid=219122300066&s=501,2019.12.24.,"['화천', '반려견도', '함께', '즐기는', '화천산천어축제']"
"부산경상대·연제구, 부산시 반려동물 놀이터 운영 업무협약 체결",http://www.busan.com/view/busan/view.php?code=2020032610511411961,2020.03.26.,"['부산경상대', '연제구', '부산시', '반려동물', '놀이터', '운영', '업무협약', '체결']"
“댕댕이와 겨울축제를…” 화천산천어축제 반려견 투어상품 출시,http://www.hani.co.kr/arti/area/gangwon/921820.html,2019.12.23.,"['댕댕이와', '겨울축제를', '화천산천어축제', '반려견', '투어상품', '출시']"
[이쁜 집 고운 집] 건물 안팎 반려견 놀이터… ‘경사지+주택’ 절묘한 조화,http://www.etoday.co.kr/news/section/newsview.php?idxno=1306767,2016.03.23.,"['이쁜', '집', '고운', '집', '건물', '안팎', '반려견', '놀이터', '경사지', '주택', '절묘한', '조화']"
"경기 용인시, 반려견 동물등록비 마리당 2만원 지원",http://daily.hankooki.com/lpage/society/202004/dh20200427110651137880.htm?s_ref=nv,2020.04.27.,"['경기', '용인시', '반려견', '동물등록비', '마리당', '만원', '지원']"
"용인시, 반려견 3300마리 대상...동물등록비 2만원 지원",http://www.sportsseoul.com/news/read/909488?ref=naver,2020.04.25.,"['용인시', '반려견', '마리', '대상', '동물등록비', '만원', '지원']"
"용인시, 반려견 '마이크로칩' 삽입 비용 지원",http://www.enewstoday.co.kr/news/articleView.html?idxno=1383592,2020.04.24.,"['용인시', '반려견', '마이크로칩', '삽입', '비용', '지원']"
훈련시설 등 살 돈 없어 방치된 반려동물 놀이터,http://www.kihoilbo.co.kr/news/articleView.html?idxno=857513,2020.03.19.,"['훈련시설', '등', '살', '돈', '없어', '방치된', '반려동물', '놀이터']"
남이섬 반려견 입장기준 10kg→15kg로 확대,http://www.fnnews.com/news/202004211503442885,2020.04.21.,"['남이섬', '반려견', '입장기준', 'kg', 'kg로', '확대']"
"현안진단)전주시, 반려동물놀이터 조례개정으로 대체부지 모색",http://www.jeonmin.co.kr/news/articleView.html?idxno=313894,2020.07.15.,"['현안진단', '전주시', '반려동물놀이터', '조례개정으로', '대체부지', '모색']"
수원시 1호 반려견놀이터 개장식에 참석한 애견인들,http://www.gukjenews.com/news/articleView.html?idxno=264430,2015.05.18.,"['수원시', '호', '반려견놀이터', '개장식에', '참석한', '애견인들']"
광주 유기동물 매년 3천마리…복지시설은 번번이 발목,http://www.namdonews.com/news/articleView.html?idxno=698511,2022.10.11.,"['광주', '유기동물', '매년', '천마리', '복지시설은', '번번이', '발목']"
[인-잇] 강아지 놀이터에 왜 내 세금을 써요?,https://news.sbs.co.kr/news/endPage.do?news_id=N1005636570&plink=ORI&cooper=NAVER,2020.02.08.,"['인', '잇', '강아지', '놀이터에', '왜', '내', '세금을', '써요']"
'구청에 애견호텔이?' 설 연휴 ‘반려견 돌봄 쉼터' 가보니,https://news.chosun.com/site/data/html_dir/2020/01/25/2020012500863.html?utm_source=naver&utm_medium=original&utm_campaign=news,2020.01.26.,"['구청에', '애견호텔이', '설', '연휴', '반려견', '돌봄', '쉼터', '가보니']"
"용인 타운하우스 ‘양지 위드포레’, 반려견 특화 전원주택단지로 각광",http://www.thepublic.kr/news/newsview.php?ncode=1065602263118872,2020.01.24.,"['용인', '타운하우스', '양지', '위드포레', '반려견', '특화', '전원주택단지로', '각광']"
용인 타운하우스 ‘양지 위드포레’ 반려견 특화 전원주택단지 성황리 분양 중,http://www.thepublic.kr/news/newsview.php?ncode=1065597321601219,2020.02.28.,"['용인', '타운하우스', '양지', '위드포레', '반려견', '특화', '전원주택단지', '성황리', '분양', '중']"
창원 상복동에 반려동물 공공놀이터 조성,http://www.idomin.com/news/articleView.html?idxno=720937,2020.02.13.,"['창원', '상복동에', '반려동물', '공공놀이터', '조성']"
"동물이 함께 행복한 동대문 '반려견 아카데미 진행', 개 도축과 길고양이 문제...",http://www.mhns.co.kr/news/articleView.html?idxno=321074,2019.10.31.,"['동물이', '함께', '행복한', '동대문', '반려견', '아카데미', '진행', '개', '도축과', '길고양이', '문제']"
전주시 유일 반려동물 전용놀이터 '같이가개' 개장,http://www.newsis.com/view/?id=NISX20220628_0001923234&cID=10899&pID=10800,2022.06.28.,"['전주시', '유일', '반려동물', '전용놀이터', '같이가개', '개장']"
[화천]화천산천어축제 반려견 투어 도입,http://www.kado.net/?mod=news&act=articleView&idxno=1002741,2019.12.24.,"['화천', '화천산천어축제', '반려견', '투어', '도입']"
"'2020 화천산천어축제', 반려견 투어 도입",http://www.gukjenews.com/news/articleView.html?idxno=1217536,2019.12.23.,"['화천산천어축제', '반려견', '투어', '도입']"
"평택시, '반려견 놀이터' 2개소 추가 조성키로",http://www.metroseoul.co.kr/article/20201012500191,2020.10.12.,"['평택시', '반려견', '놀이터', '개소', '추가', '조성키로']"
"동해 가원습지생태공원, 어린이체험·가족특화공원으로 업그레이드",http://www.kado.net/news/articleView.html?idxno=1149237,2022.10.16.,"['동해', '가원습지생태공원', '어린이체험', '가족특화공원으로', '업그레이드']"
화천산천어축제 반려견 투어상품 도입,http://www.newsis.com/view/?id=NISX20191223_0000868459&cID=10899&pID=10800,2019.12.23.,"['화천산천어축제', '반려견', '투어상품', '도입']"
"2022제천한방바이오박람회, 힐링쉼터와 풍성한 공연!",http://www.bzeronews.com/news/articleView.html?idxno=531622,2022.10.05.,"['제천한방바이오박람회', '힐링쉼터와', '풍성한', '공연']"
반려견 등록 ‘내장형 칩’ 1만원에 해결,http://www.donga.com/news/article/all/20200302/99951780/1,,"['반려견', '등록', '내장형', '칩', '만원에', '해결']"
"양홍규 예비후보, 그라피티 거리·반려동물 놀이터 공약",http://www.newsis.com/view/?id=NISX20200311_0000951155&cID=10899&pID=10800,2020.03.02.,"['양홍규', '예비후보', '그라피티', '거리', '반려동물', '놀이터', '공약']"
"니꺼 아닌 내꺼!, 반려견의 무분별한 '소유욕'",http://hobbyissue.co.kr/news/newsview.php?ncode=1065574902699605,2020.03.11.,"['니꺼', '아닌', '내꺼', '반려견의', '무분별한', '소유욕']"
"강남구 ""댕댕이와 함께 신나게 놀아볼까""",https://www.jeonmae.co.kr/news/articleView.html?idxno=917098,2020.02.14.,"['강남구', '댕댕이와', '함께', '신나게', '놀아볼까']"
"[지식K] 반려견과 함께 떠나는 추석 귀성길, 이것 확인하세요!",http://news.kbs.co.kr/news/view.do?ncd=4281192&ref=A,2022.10.04.,"['지식K', '반려견과', '함께', '떠나는', '추석', '귀성길', '이것', '확인하세요']"
[B tv 전주뉴스] 전주시 최초 반려동물 놀이터 '같이가개' 개장,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=64&p_no=142982,2019.09.11.,"['B', 'tv', '전주뉴스', '전주시', '최초', '반려동물', '놀이터', '같이가개', '개장']"
"니꺼 아닌 내꺼!, 반려견의 무분별한 '소유욕'",http://hobbyissue.co.kr/news/newsview.php?ncode=1065574902699605,2020.02.14.,"['니꺼', '아닌', '내꺼', '반려견의', '무분별한', '소유욕']"
"강남구 ""댕댕이와 함께 신나게 놀아볼까""",https://www.jeonmae.co.kr/news/articleView.html?idxno=917098,2022.10.04.,"['강남구', '댕댕이와', '함께', '신나게', '놀아볼까']"
"[지식K] 반려견과 함께 떠나는 추석 귀성길, 이것 확인하세요!",http://news.kbs.co.kr/news/view.do?ncd=4281192&ref=A,2019.09.11.,"['지식K', '반려견과', '함께', '떠나는', '추석', '귀성길', '이것', '확인하세요']"
[B tv 전주뉴스] 전주시 최초 반려동물 놀이터 '같이가개' 개장,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=64&p_no=142982,2022.06.29.,"['B', 'tv', '전주뉴스', '전주시', '최초', '반려동물', '놀이터', '같이가개', '개장']"
동해 가원습지생태공원 가족힐링공간 탈바꿈,http://www.kado.net/news/articleView.html?idxno=1149342,,"['동해', '가원습지생태공원', '가족힐링공간', '탈바꿈']"
반려견 맥주까지… 대기업도 가세한 ‘펫시장’ 전쟁,http://moneys.mt.co.kr/news/mwView.php?no=2019102308098099665,2022.10.17.,"['반려견', '맥주까지', '대기업도', '가세한', '펫시장', '전쟁']"
동대문 '반려견 아카데미' 수료식 개최,http://www.shinailbo.co.kr/news/articleView.html?idxno=1219205,2019.11.01.,"['동대문', '반려견', '아카데미', '수료식', '개최']"
창원에 영남 최대 규모 반려동물 놀이터 개장,http://www.busan.com/view/busan/view.php?code=2020021307532645215,2019.10.31.,"['창원에', '영남', '최대', '규모', '반려동물', '놀이터', '개장']"
"제천한방바이오박람회, 가족과 함께하는 풍성한 공연 마련",http://www.ggilbo.com/news/articleView.html?idxno=937698,2020.02.13.,"['제천한방바이오박람회', '가족과', '함께하는', '풍성한', '공연', '마련']"
"[로컬거버넌스] 서울 강동구, 반려동물 복지정책 시행",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160282667977876,2022.10.05.,"['로컬거버넌스', '서울', '강동구', '반려동물', '복지정책', '시행']"
"[로컬거버넌스] 서울 강동구, 반려동물 복지정책 시행",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160282667977876,2022.10.03.,"['로컬거버넌스', '서울', '강동구', '반려동물', '복지정책', '시행']"
전주 반려동물 전용놀이터 '같이가개' 개장,http://www.jmbc.co.kr/news/view/24912,2022.06.28.,"['전주', '반려동물', '전용놀이터', '같이가개', '개장']"
"용인 타운하우스 '양지 위드포레' 반려견 1천만시대, 층간소음 벗어난 전원주...",http://www.e2news.com/news/articleView.html?idxno=220160,2020.02.29.,"['용인', '타운하우스', '양지', '위드포레', '반려견', '천만시대', '층간소음', '벗어난', '전원주']"
"""반려동물과 추억을""...서울시 자치구, 반려인 행사 마련",http://www.newspim.com/news/view/20220930000502,2022.10.03.,"['반려동물과', '추억을', '서울시', '자치구', '반려인', '행사', '마련']"
"신한카드, 반려견 양육 고객 위한 '마이 펫 데이' 행사 열어",http://www.meconomynews.com/news/articleView.html?idxno=32571,2019.08.22.,"['신한카드', '반려견', '양육', '고객', '위한', '마이', '펫', '데이', '행사', '열어']"
"[솔로이코노미] 반려견 쉼터, 저비용에 호텔 부럽지 않아…설 명절 이용 가능",http://www.dailypop.kr/news/articleView.html?idxno=43143,2020.01.21.,"['솔로이코노미', '반려견', '쉼터', '저비용에', '호텔', '부럽지', '않아', '설', '명절', '이용', '가능']"
반려동물 행복한 동대문구...휘경동·정릉천변 '반려동물 놀이터' 조성,https://view.asiae.co.kr/article/2019103107531525670,2019.10.31.,"['반려동물', '행복한', '동대문구', '휘경동', '정릉천변', '반려동물', '놀이터', '조성']"
"[시승여행] 랜드로버 디스커버리와 떠난 반려견과의 나들이, 피터팻츠",http://www.hankookilbo.com/news/npath/202001190912718389?did=NA,2020.01.19.,"['시승여행', '랜드로버', '디스커버리와', '떠난', '반려견과의', '나들이', '피터팻츠']"
"[펫팸족 주목] 푹푹 찌는 여름철, 반려견 건강관리 어디에 초점 맞출까? ",http://www.dailypop.kr/news/articleView.html?idxno=60449,2022.06.07.,"['펫팸족', '주목', '푹푹', '찌는', '여름철', '반려견', '건강관리', '어디에', '초점', '맞출까']"
민원 끊이지 않는 '같이가개',https://www.jjan.kr/article/20221003580331,2022.10.03.,"['민원', '끊이지', '않는', '같이가개']"
"용인 타운하우스 분양 '양지 위드포레' 반려동물 놀이터 품은 전원주택, 샘플...",http://www.sisamagazine.co.kr/news/articleView.html?idxno=312820,2020.02.21.,"['용인', '타운하우스', '분양', '양지', '위드포레', '반려동물', '놀이터', '품은', '전원주택', '샘플']"
반려견과 함께 뛰놀아요…인천 송도 도그파크 인기,http://www.yonhapnewstv.co.kr/MYH20190727006100038/?did=1825m,2019.07.27.,"['반려견과', '함께', '뛰놀아요', '인천', '송도', '도그파크', '인기']"
<PLACE> 일산서구 반려동물공원,http://www.naeil.com/news_view/?id_art=437289,2022.10.01.,"['PLACE', '일산서구', '반려동물공원']"
반려견과의 새해 다짐..견주가 지켜야할 점은,http://www.fnnews.com/news/201912311602081493,2019.12.31.,"['반려견과의', '새해', '다짐', '견주가', '지켜야할', '점은']"
용인 반려견 특화 타운하우스 ‘양지 위드포레’…1000만 시대 애견가구 희소...,http://www.thepublic.kr/news/newsview.php?ncode=1065596310811868,2020.03.27.,"['용인', '반려견', '특화', '타운하우스', '양지', '위드포레', '만', '시대', '애견가구', '희소']"
"""화천산천어축제 반려견 데리고 오세요""···투어상품 도입",http://news1.kr/articles/?3799402,2019.12.23.,"['화천산천어축제', '반려견', '데리고', '오세요', '투어상품', '도입']"
남원시 애견놀이터 '호평',http://www.jjan.kr/news/articleView.html?idxno=2062524&sc_section_code=S1N10&sc_sub_section_code=S2N44,2019.09.29.,"['남원시', '애견놀이터', '호평']"
(종합/남원시청) 애견놀이터에 방문해보세요,http://www.jejutwn.com/news/article.html?no=57924,2019.09.25.,"['종합', '남원시청', '애견놀이터에', '방문해보세요']"
"2022제천한방바이오박람회, 다양한 프로그램으로 관람객들 찾아",https://www.gukjenews.com/news/articleView.html?idxno=2564723,2022.10.05.,"['제천한방바이오박람회', '다양한', '프로그램으로', '관람객들', '찾아']"
[남원시청/종합] 애견놀이터에 방문해보세요,http://www.fintechpost.co.kr/news/articleView.html?idxno=73588,2019.09.25.,"['남원시청', '종합', '애견놀이터에', '방문해보세요']"
[休&樂] 가족·연인·반려견과 함께...'프리미엄 호캉스' 패키지 눈길,http://www.sisacast.kr/news/articleView.html?idxno=34893,2022.05.18.,"['가족', '연인', '반려견과', '함께', '프리미엄', '호캉스', '패키지', '눈길']"
"[이슈] ""반려견과 가을 정취를 느껴요~"" 하트독, 애견 동반 공원 명소 2곳 추...",http://game.dailyesports.com/view.php?ud=201909021507358905eb81adcc4e_26,2019.09.02.,"['이슈', '반려견과', '가을', '정취를', '느껴요', '하트독', '애견', '동반', '공원', '명소', '곳', '추']"
"도봉구, '2019년 상반기 반려견 문화교실' 운영...오는 12일부터",http://www.mhns.co.kr/news/articleView.html?idxno=207229,2019.05.09.,"['도봉구', '년', '상반기', '반려견', '문화교실', '운영', '오는', '일부터']"
"""반려견 출입금지인데…"" 군산 수송축구장 이용객들 '불만'",http://www.jjan.kr/news/articleView.html?idxno=2059015&sc_section_code=S1N10&sc_sub_section_code=S2N41,2019.09.01.,"['반려견', '출입금지인데', '군산', '수송축구장', '이용객들', '불만']"
"청주시, 반려견 공원 조성 추진",http://www.joongdo.co.kr/main/view.php?key=20190506010001717,2019.05.06.,"['청주시', '반려견', '공원', '조성', '추진']"
"강동구, 제27회 강동선사문화축제 개최",https://view.asiae.co.kr/article/2022092821392729942,2022.09.29.,"['강동구', '제', '회', '강동선사문화축제', '개최']"
인천대공원 반려동물놀이터 오후 8시까지 운영 연장,http://www.viva100.com/main/view.php?key=20190908010002853,2019.09.08.,"['인천대공원', '반려동물놀이터', '오후', '시까지', '운영', '연장']"
"경기도 레드팀, 도민과 함께하는 '반려동물 테마파크' 제안",http://www.newsis.com/view/?id=NISX20221026_0002062580&cID=14001&pID=14000,2022.10.26.,"['경기도', '레드팀', '도민과', '함께하는', '반려동물', '테마파크', '제안']"
24시간 마음껏...충북 첫 반려동물 놀이터,https://www.cjb.co.kr/home/sub.php?menukey=61&mod=view&P_NO=190904019&PRO_CODE=1,2019.09.08.,"['시간', '마음껏', '충북', '첫', '반려동물', '놀이터']"
채일연의 동물을 부탁해 8. 반려동물도 놀이터가 필요하다,http://www.wonnews.co.kr/news/articleView.html?idxno=204262,2019.09.02.,"['채일연의', '동물을', '부탁해', '반려동물도', '놀이터가', '필요하다']"
반려동물 천국 선도하는 강동,https://www.seoul.co.kr/news/newsView.php?id=20220929010007&wlog_tag3=naver,,"['반려동물', '천국', '선도하는', '강동']"
'님비현상 vs 행정독단' 반려동물 놀이터 터덕,http://www.jjn.co.kr/news/articleView.html?idxno=780921,2022.09.29.,"['님비현상', 'vs', '행정독단', '반려동물', '놀이터', '터덕']"
반려견 케이지 넣어도 버스탑승 퇴짜 '억울한 애견인',http://www.kyeongin.com/main/view.php?key=20191121010007115,2019.08.29.,"['반려견', '케이지', '넣어도', '버스탑승', '퇴짜', '억울한', '애견인']"
충주에 24시간 반려동물 놀이터,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201908262050015&code=620111,2019.11.25.,"['충주에', '시간', '반려동물', '놀이터']"
"[2020 총선열전] 양홍규 ""명물 그라피티, 반려동물놀이터, AR동물원 조성을""",http://www.joongdo.co.kr/main/view.php?key=20200311010004478,,"['총선열전', '양홍규', '명물', '그라피티', '반려동물놀이터', 'AR동물원', '조성을']"
송도에 반려견 뛰어놀 '도그 파크' 문 연다,http://www.incheonilbo.com/news/articleView.html?idxno=940930,2019.08.26.,"['송도에', '반려견', '뛰어놀', '도그', '파크', '문', '연다']"
반려견이 마음껏 뛰어 놀 수 있는 송도 도그파크가 문을 연다,http://www.viva100.com/main/view.php?key=20190415010005324,2020.03.11.,"['반려견이', '마음껏', '뛰어', '놀', '수', '있는', '송도', '도그파크가', '문을', '연다']"
[ESC] 반려견과 함께 걷고 달리고 보물 찾고!,http://www.hani.co.kr/arti/specialsection/esc_section/917873.html,2019.11.21.,"['ESC', '반려견과', '함께', '걷고', '달리고', '보물', '찾고']"
전주에 첫 반려동물 놀이터 문 연다…이달 말 개장 예정,https://news.sbs.co.kr/news/endPage.do?news_id=N1006785996&plink=ORI&cooper=NAVER,2022.06.14.,"['전주에', '첫', '반려동물', '놀이터', '문', '연다', '이달', '말', '개장', '예정']"
"반려동물과 함께하는 가을 운동회, '밀리옹X포춘테일 옹동회' 개최",http://www.kdpress.co.kr/news/articleView.html?idxno=116081,,"['반려동물과', '함께하는', '가을', '운동회', '밀리옹X포춘테일', '옹동회', '개최']"
"부산시, '참여형 반려결 놀이터 조성사업' 재공모",https://www.nocutnews.co.kr/news/5198764,2019.08.16.,"['부산시', '참여형', '반려결', '놀이터', '조성사업', '재공모']"
"권선구-수원시수의사회, '찾아가는 반려견 문화교실' 진행",http://www.suwonilbo.kr/news/articleView.html?idxno=204038,2019.11.11.,"['권선구', '수원시수의사회', '찾아가는', '반려견', '문화교실', '진행']"
용인 처인구 타운하우스 분양…‘양지 위드포레’ 반려견 특화시설 완비,http://www.thepublic.kr/news/newsview.php?ncode=1065603205127389,2020.02.15.,"['용인', '처인구', '타운하우스', '분양', '양지', '위드포레', '반려견', '특화시설', '완비']"
"하트독, '스페셜 댕서비스' 반려견 카페 추천 공개",http://www.rpm9.com/news/article.html?id=20220507090001,2022.05.07.,"['하트독', '스페셜', '댕서비스', '반려견', '카페', '추천', '공개']"
"도봉구, 2019년 상반기 반려견 문화교실 운영",http://www.newsis.com/view/?id=NISX20190509_0000645652&cID=14001&pID=14000,2019.05.09.,"['도봉구', '년', '상반기', '반려견', '문화교실', '운영']"
반려견 위한 축제 ‘댕댕이페스티벌 2019’ 성료,http://www.fnnews.com/news/201910311713131055,2019.11.01.,"['반려견', '위한', '축제', '댕댕이페스티벌', '성료']"
반려견들의 축제 ‘댕댕이페스티벌’ 성료,https://view.asiae.co.kr/article/2019103117320588125,2019.10.31.,"['반려견들의', '축제', '댕댕이페스티벌', '성료']"
"남원시, 요천생태습지공원...반려견 동행 휴식과 운동을",http://www.gukjenews.com/news/articleView.html?idxno=1170548,2019.09.11.,"['남원시', '요천생태습지공원', '반려견', '동행', '휴식과', '운동을']"
냥이 급식소·멍이 놀이터… 사람과 동물이 공존하는 동대문,https://www.seoul.co.kr/news/newsView.php?id=20191104014019&wlog_tag3=naver,,"['냥이', '급식소', '멍이', '놀이터', '사람과', '동물이', '공존하는', '동대문']"
반려견이 죽으면 폐기물이 되는 현실,http://www.jjn.co.kr/news/articleView.html?idxno=767226,2019.11.04.,"['반려견이', '죽으면', '폐기물이', '되는', '현실']"
주택부지 한가운데 ‘반려견 쉼터’ 웬말,http://www.kihoilbo.co.kr/?mod=news&act=articleView&idxno=815830,2019.03.04.,"['주택부지', '한가운데', '반려견', '쉼터', '웬말']"
"도심 속에서 눈치보지 않고 반려견과 함께할 수 있는 곳, 인천 애견카페 '머슬...",http://www.seoulwire.com/news/articleView.html?idxno=168465,2019.07.08.,"['도심', '속에서', '눈치보지', '않고', '반려견과', '함께할', '수', '있는', '곳', '인천', '애견카페', '머슬']"
기획)전주시 반려동물놀이터 조성사업 2년가까이 터덕,http://www.jeonmin.co.kr/news/articleView.html?idxno=210472,2019.07.04.,"['기획', '전주시', '반려동물놀이터', '조성사업', '년가까이', '터덕']"
인천 송도에 '반려견' Park(공원) 문 연다,http://www.newscj.com/news/articleView.html?idxno=621685,2019.11.06.,"['인천', '송도에', '반려견', 'Park', '공원', '문', '연다']"
부천 반려동물 놀이터 부지 '알고보니 GB(그린벨트)',http://www.kyeongin.com/main/view.php?key=20190828010009792,2019.04.15.,"['부천', '반려동물', '놀이터', '부지', '알고보니', 'GB', '그린벨트']"
광주수영대회 이색 이벤트로 흥행 몰이…‘반려견 수영대회’ 개최,http://www.sportsworldi.com/content/html/2019/06/21/20190621503763.html,2019.08.28.,"['광주수영대회', '이색', '이벤트로', '흥행', '몰이', '반려견', '수영대회', '개최']"
광주수영대회 이색 이벤트로 흥행 몰이…‘반려견 수영대회’ 개최,http://www.sportsworldi.com/content/html/2019/06/21/20190621503763.html,2019.06.22.,"['광주수영대회', '이색', '이벤트로', '흥행', '몰이', '반려견', '수영대회', '개최']"
"광주수영대회 조직위, 22~23일 반려견 수영대회 개최",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=201906201646942704&ext=na,2019.06.20.,"['광주수영대회', '조직위', '일', '반려견', '수영대회', '개최']"
"반려견 목줄 길이 2m 제한, 실효성 있나",http://www.civicnews.com/news/articleView.html?idxno=24809,2019.10.01.,"['반려견', '목줄', '길이', 'm', '제한', '실효성', '있나']"
송파구의회 의정연구회 정책간담회··· 2개 주제 선정,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160281286736338,2022.09.27.,"['송파구의회', '의정연구회', '정책간담회', '개', '주제', '선정']"
강부성 한국헌혈견협회장 “헌혈차 캠페인으로 반려견 헌혈 문화 정착하길”,http://www.etoday.co.kr/news/section/newsview.php?idxno=1803230,2019.09.26.,"['강부성', '한국헌혈견협회장', '헌혈차', '캠페인으로', '반려견', '헌혈', '문화', '정착하길']"
"현대자동차, 반려견 헌혈 캠페인..'찾아가는 반려견 헌혈카'",http://www.notepet.co.kr/news/article/article_view/?idx=16875&groupCode=AB110AD110,2019.09.23.,"['현대자동차', '반려견', '헌혈', '캠페인', '찾아가는', '반려견', '헌혈카']"
"동대문구, '2019 하반기 반려견 행동교육 아카데미' 운영…이달 30일(월)까지...",http://www.ilyoseoul.co.kr/news/articleView.html?idxno=336022,2019.09.20.,"['동대문구', '하반기', '반려견', '행동교육', '아카데미', '운영', '이달', '일', '월', '까지']"
견주 건강도 증진시키는 반려견과의 산책…안 하면 ‘동물학대’입니다 [기고...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201909192113005&code=610103,,"['견주', '건강도', '증진시키는', '반려견과의', '산책', '안', '하면', '동물학대', '입니다', '기고']"
동대문구 ‘반려견 행동교육 아카데미’ 운영,https://view.asiae.co.kr/article/2019091916402603289,2019.09.19.,"['동대문구', '반려견', '행동교육', '아카데미', '운영']"
